mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
33	33	257/2	257/2	0.125	1/8	1/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	596
33	33	1029/8	1029/8	0.125	5/32	5/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	597
33	33	515/4	515/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	598
33	33	515/4	515/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	598
33	33	1031/8	1031/8	0.125	7/32	7/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	599
33	33	129	129	0.125	1/4	1/4	4/4	1	1	1/32		1/32	1		11	77	E#5	5	600
33	33	129	129	0.125	1/4	1/4	4/4	1	1	1/32		1/32	1		7	85	C#6	6	600
33	33	1033/8	1033/8	0.125	9/32	9/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	601
33	33	517/4	517/4	0.125	5/16	5/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	602
33	33	517/4	517/4	0.125	5/16	5/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	602
33	33	1035/8	1035/8	0.125	11/32	11/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	603
33	33	259/2	259/2	0.125	3/8	3/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	604
33	33	259/2	259/2	0.125	3/8	3/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	604
33	33	1037/8	1037/8	0.125	13/32	13/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	605
33	33	519/4	519/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	606
33	33	519/4	519/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	606
33	33	1039/8	1039/8	0.125	15/32	15/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	607
33	33	130	130	0.125	1/2	1/2	4/4	1	1	1/32		1/32	1		11	77	E#5	5	608
33	33	130	130	0.125	1/2	1/2	4/4	1	1	1/32		1/32	1		7	85	C#6	6	608
33	33	1041/8	1041/8	0.125	17/32	17/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	609
33	33	521/4	521/4	0.125	9/16	9/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	610
33	33	521/4	521/4	0.125	9/16	9/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	610
33	33	1043/8	1043/8	0.125	19/32	19/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	611
33	33	261/2	261/2	0.125	5/8	5/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	612
33	33	261/2	261/2	0.125	5/8	5/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	612
33	33	1045/8	1045/8	0.125	21/32	21/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	613
33	33	523/4	523/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	614
33	33	523/4	523/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	614
33	33	1047/8	1047/8	0.125	23/32	23/32	4/4	2	1	1/32		1/32	1		8	68	G#4	4	625
33	33	1047/8	1047/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	615
33	33	131	131	0.875	3/4	3/4	4/4	2	1	7/32		1/8	7/4		8	68	G#4	4	626
33	33	131	131	0.125	3/4	3/4	4/4	1	1	1/32		1/32	1		11	77	E#5	5	616
33	33	131	131	0.125	3/4	3/4	4/4	1	1	1/32		1/32	1		7	85	C#6	6	616
33	33	1049/8	1049/8	0.125	25/32	25/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	617
33	33	525/4	525/4	0.125	13/16	13/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	618
33	33	525/4	525/4	0.125	13/16	13/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	618
33	33	1051/8	1051/8	0.125	27/32	27/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	619
33	33	263/2	263/2	0.125	7/8	7/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	620
33	33	263/2	263/2	0.125	7/8	7/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	620
33	33	1053/8	1053/8	0.125	29/32	29/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	621
33	33	527/4	527/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	622
33	33	527/4	527/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	622
33	33	1055/8	1055/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		7	73	C#5	5	627
33	33	1055/8	1055/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	623
34	34	132	132	2.0	0	0	4/4	2	1	1/2		1/2	1		7	73	C#5	5	660
34	34	132	132	0.125	0	0	4/4	1	1	1/32		1/32	1		11	77	E#5	5	628
34	34	132	132	0.125	0	0	4/4	1	1	1/32		1/32	1		7	85	C#6	6	628
34	34	1057/8	1057/8	0.125	1/32	1/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	629
34	34	529/4	529/4	0.125	1/16	1/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	630
34	34	529/4	529/4	0.125	1/16	1/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	630
34	34	1059/8	1059/8	0.125	3/32	3/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	631
34	34	265/2	265/2	0.125	1/8	1/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	632
34	34	265/2	265/2	0.125	1/8	1/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	632
34	34	1061/8	1061/8	0.125	5/32	5/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	633
34	34	531/4	531/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	634
34	34	531/4	531/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	634
34	34	1063/8	1063/8	0.125	7/32	7/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	635
34	34	133	133	0.125	1/4	1/4	4/4	1	1	1/32		1/32	1		11	77	E#5	5	636
34	34	133	133	0.125	1/4	1/4	4/4	1	1	1/32		1/32	1		7	85	C#6	6	636
34	34	1065/8	1065/8	0.125	9/32	9/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	637
34	34	533/4	533/4	0.125	5/16	5/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	638
34	34	533/4	533/4	0.125	5/16	5/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	638
34	34	1067/8	1067/8	0.125	11/32	11/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	639
34	34	267/2	267/2	0.125	3/8	3/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	640
34	34	267/2	267/2	0.125	3/8	3/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	640
34	34	1069/8	1069/8	0.125	13/32	13/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	641
34	34	535/4	535/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	642
34	34	535/4	535/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	642
34	34	1071/8	1071/8	0.125	15/32	15/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	643
34	34	134	134	0.125	1/2	1/2	4/4	1	1	1/32		1/32	1		11	77	E#5	5	644
34	34	134	134	0.125	1/2	1/2	4/4	1	1	1/32		1/32	1		7	85	C#6	6	644
34	34	1073/8	1073/8	0.125	17/32	17/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	645
34	34	537/4	537/4	0.125	9/16	9/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	646
34	34	537/4	537/4	0.125	9/16	9/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	646
34	34	1075/8	1075/8	0.125	19/32	19/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	647
34	34	269/2	269/2	0.125	5/8	5/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	648
34	34	269/2	269/2	0.125	5/8	5/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	648
34	34	1077/8	1077/8	0.125	21/32	21/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	649
34	34	539/4	539/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	650
34	34	539/4	539/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	650
34	34	1079/8	1079/8	0.125	23/32	23/32	4/4	2	1	1/32		1/32	1		8	56	G#3	3	661
34	34	1079/8	1079/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	651
34	34	135	135	0.875	3/4	3/4	4/4	2	1	7/32		1/8	7/4		8	56	G#3	3	662
34	34	135	135	0.125	3/4	3/4	4/4	1	1	1/32		1/32	1		11	77	E#5	5	652
34	34	135	135	0.125	3/4	3/4	4/4	1	1	1/32		1/32	1		7	85	C#6	6	652
34	34	1081/8	1081/8	0.125	25/32	25/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	653
34	34	541/4	541/4	0.125	13/16	13/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	654
34	34	541/4	541/4	0.125	13/16	13/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	654
34	34	1083/8	1083/8	0.125	27/32	27/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	655
34	34	271/2	271/2	0.125	7/8	7/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	656
34	34	271/2	271/2	0.125	7/8	7/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	656
34	34	1085/8	1085/8	0.125	29/32	29/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	657
34	34	543/4	543/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	658
34	34	543/4	543/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	658
34	34	1087/8	1087/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		7	61	C#4	4	663
34	34	1087/8	1087/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	659
35	35	136	136	1.0	0	0	4/4	2	1	1/4		1/4	1		7	61	C#4	4	696
35	35	136	136	0.125	0	0	4/4	1	1	1/32		1/32	1		11	77	E#5	5	664
35	35	136	136	0.125	0	0	4/4	1	1	1/32		1/32	1		7	85	C#6	6	664
35	35	1089/8	1089/8	0.125	1/32	1/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	665
35	35	545/4	545/4	0.125	1/16	1/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	666
35	35	545/4	545/4	0.125	1/16	1/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	666
35	35	1091/8	1091/8	0.125	3/32	3/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	667
35	35	273/2	273/2	0.125	1/8	1/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	668
35	35	273/2	273/2	0.125	1/8	1/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	668
35	35	1093/8	1093/8	0.125	5/32	5/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	669
35	35	547/4	547/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	670
35	35	547/4	547/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	670
35	35	1095/8	1095/8	0.125	7/32	7/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	671
35	35	137	137	0.125	1/4	1/4	4/4	1	1	1/32		1/32	1		11	77	E#5	5	672
35	35	137	137	0.125	1/4	1/4	4/4	1	1	1/32		1/32	1		7	85	C#6	6	672
35	35	1097/8	1097/8	0.125	9/32	9/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	673
35	35	549/4	549/4	0.125	5/16	5/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	674
35	35	549/4	549/4	0.125	5/16	5/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	674
35	35	1099/8	1099/8	0.125	11/32	11/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	675
35	35	275/2	275/2	0.125	3/8	3/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	676
35	35	275/2	275/2	0.125	3/8	3/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	676
35	35	1101/8	1101/8	0.125	13/32	13/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	677
35	35	551/4	551/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	678
35	35	551/4	551/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	678
35	35	1103/8	1103/8	0.125	15/32	15/32	4/4	2	1	1/32		1/32	1		8	44	G#2	2	697
35	35	1103/8	1103/8	0.125	15/32	15/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	679
35	35	138	138	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		8	44	G#2	2	698
35	35	138	138	0.125	1/2	1/2	4/4	1	1	1/32		1/32	1		11	77	E#5	5	680
35	35	138	138	0.125	1/2	1/2	4/4	1	1	1/32		1/32	1		7	85	C#6	6	680
35	35	1105/8	1105/8	0.125	17/32	17/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	681
35	35	553/4	553/4	0.125	9/16	9/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	682
35	35	553/4	553/4	0.125	9/16	9/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	682
35	35	1107/8	1107/8	0.125	19/32	19/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	683
35	35	277/2	277/2	0.125	5/8	5/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	684
35	35	277/2	277/2	0.125	5/8	5/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	684
35	35	1109/8	1109/8	0.125	21/32	21/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	685
35	35	555/4	555/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	686
35	35	555/4	555/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	686
35	35	1111/8	1111/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	687
35	35	139	139	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		7	49	C#3	3	699
35	35	139	139	0.125	3/4	3/4	4/4	1	1	1/32		1/32	1		11	77	E#5	5	688
35	35	139	139	0.125	3/4	3/4	4/4	1	1	1/32		1/32	1		7	85	C#6	6	688
35	35	1113/8	1113/8	0.125	25/32	25/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	689
35	35	557/4	557/4	0.125	13/16	13/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	690
35	35	557/4	557/4	0.125	13/16	13/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	690
35	35	1115/8	1115/8	0.125	27/32	27/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	691
35	35	279/2	279/2	0.125	7/8	7/8	4/4	1	1	1/32		1/32	1		11	77	E#5	5	692
35	35	279/2	279/2	0.125	7/8	7/8	4/4	1	1	1/32		1/32	1		7	85	C#6	6	692
35	35	1117/8	1117/8	0.125	29/32	29/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	693
35	35	559/4	559/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		11	77	E#5	5	694
35	35	559/4	559/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		7	85	C#6	6	694
35	35	1119/8	1119/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		11	89	E#6	6	695
36	36	140	140	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	29	F1	1	724
36	36	140	140	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	41	F2	2	724
36	36	140	140	0.16666666666666666	0	0	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	700
36	36	140	140	0.16666666666666666	0	0	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	700
36	36	140	140	0.16666666666666666	0	0	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	700
36	36	841/6	841/6	0.16666666666666666	1/24	1/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	701
36	36	421/3	421/3	0.16666666666666666	1/12	1/12	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	702
36	36	421/3	421/3	0.16666666666666666	1/12	1/12	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	702
36	36	421/3	421/3	0.16666666666666666	1/12	1/12	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	702
36	36	281/2	281/2	0.16666666666666666	1/8	1/8	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	703
36	36	422/3	422/3	0.16666666666666666	1/6	1/6	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	704
36	36	422/3	422/3	0.16666666666666666	1/6	1/6	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	704
36	36	422/3	422/3	0.16666666666666666	1/6	1/6	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	704
36	36	563/4	563/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		-2	58	Bb3	3	725
36	36	563/4	563/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		-2	70	Bb4	4	725
36	36	845/6	845/6	0.16666666666666666	5/24	5/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	705
36	36	141	141	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		-2	58	Bb3	3	726
36	36	141	141	0.16666666666666666	1/4	1/4	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	706
36	36	141	141	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		-2	70	Bb4	4	726
36	36	141	141	0.16666666666666666	1/4	1/4	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	706
36	36	141	141	0.16666666666666666	1/4	1/4	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	706
36	36	847/6	847/6	0.16666666666666666	7/24	7/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	707
36	36	424/3	424/3	0.16666666666666666	1/3	1/3	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	708
36	36	424/3	424/3	0.16666666666666666	1/3	1/3	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	708
36	36	424/3	424/3	0.16666666666666666	1/3	1/3	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	708
36	36	283/2	283/2	0.16666666666666666	3/8	3/8	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	709
36	36	425/3	425/3	0.16666666666666666	5/12	5/12	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	710
36	36	425/3	425/3	0.16666666666666666	5/12	5/12	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	710
36	36	425/3	425/3	0.16666666666666666	5/12	5/12	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	710
36	36	567/4	567/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		-1	65	F4	4	727
36	36	567/4	567/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		-1	77	F5	5	727
36	36	851/6	851/6	0.16666666666666666	11/24	11/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	711
36	36	142	142	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	65	F4	4	728
36	36	142	142	0.16666666666666666	1/2	1/2	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	712
36	36	142	142	0.16666666666666666	1/2	1/2	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	712
36	36	142	142	0.16666666666666666	1/2	1/2	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	712
36	36	142	142	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	77	F5	5	728
36	36	853/6	853/6	0.16666666666666666	13/24	13/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	713
36	36	427/3	427/3	0.16666666666666666	7/12	7/12	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	714
36	36	427/3	427/3	0.16666666666666666	7/12	7/12	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	714
36	36	427/3	427/3	0.16666666666666666	7/12	7/12	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	714
36	36	285/2	285/2	0.16666666666666666	5/8	5/8	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	715
36	36	428/3	428/3	0.16666666666666666	2/3	2/3	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	716
36	36	428/3	428/3	0.16666666666666666	2/3	2/3	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	716
36	36	428/3	428/3	0.16666666666666666	2/3	2/3	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	716
36	36	857/6	857/6	0.16666666666666666	17/24	17/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	717
36	36	143	143	0.16666666666666666	3/4	3/4	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	718
36	36	143	143	0.16666666666666666	3/4	3/4	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	718
36	36	143	143	0.16666666666666666	3/4	3/4	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	718
36	36	859/6	859/6	0.16666666666666666	19/24	19/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	719
36	36	430/3	430/3	0.16666666666666666	5/6	5/6	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	720
36	36	430/3	430/3	0.16666666666666666	5/6	5/6	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	720
36	36	430/3	430/3	0.16666666666666666	5/6	5/6	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	720
36	36	287/2	287/2	0.16666666666666666	7/8	7/8	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	721
36	36	431/3	431/3	0.16666666666666666	11/12	11/12	4/4	1	1	1/24		1/16	2/3		-2	70	Bb4	4	722
36	36	431/3	431/3	0.16666666666666666	11/12	11/12	4/4	1	1	1/24		1/16	2/3		-5	73	Db5	5	722
36	36	431/3	431/3	0.16666666666666666	11/12	11/12	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	722
36	36	863/6	863/6	0.16666666666666666	23/24	23/24	4/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	723
37	37	144	144	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	29	F1	1	753
37	37	144	144	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	41	F2	2	753
37	37	144	144	0.16666666666666666	0	0	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	729
37	37	144	144	0.16666666666666666	0	0	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	729
37	37	144	144	0.16666666666666666	0	0	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	729
37	37	865/6	865/6	0.16666666666666666	1/24	1/24	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	730
37	37	433/3	433/3	0.16666666666666666	1/12	1/12	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	731
37	37	433/3	433/3	0.16666666666666666	1/12	1/12	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	731
37	37	433/3	433/3	0.16666666666666666	1/12	1/12	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	731
37	37	289/2	289/2	0.16666666666666666	1/8	1/8	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	732
37	37	434/3	434/3	0.16666666666666666	1/6	1/6	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	733
37	37	434/3	434/3	0.16666666666666666	1/6	1/6	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	733
37	37	434/3	434/3	0.16666666666666666	1/6	1/6	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	733
37	37	579/4	579/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		0	60	C4	4	754
37	37	579/4	579/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		0	72	C5	5	754
37	37	869/6	869/6	0.16666666666666666	5/24	5/24	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	734
37	37	145	145	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		0	60	C4	4	755
37	37	145	145	0.16666666666666666	1/4	1/4	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	735
37	37	145	145	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		0	72	C5	5	755
37	37	145	145	0.16666666666666666	1/4	1/4	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	735
37	37	145	145	0.16666666666666666	1/4	1/4	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	735
37	37	871/6	871/6	0.16666666666666666	7/24	7/24	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	736
37	37	436/3	436/3	0.16666666666666666	1/3	1/3	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	737
37	37	436/3	436/3	0.16666666666666666	1/3	1/3	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	737
37	37	436/3	436/3	0.16666666666666666	1/3	1/3	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	737
37	37	291/2	291/2	0.16666666666666666	3/8	3/8	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	738
37	37	437/3	437/3	0.16666666666666666	5/12	5/12	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	739
37	37	437/3	437/3	0.16666666666666666	5/12	5/12	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	739
37	37	437/3	437/3	0.16666666666666666	5/12	5/12	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	739
37	37	583/4	583/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		-1	65	F4	4	756
37	37	583/4	583/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		-1	77	F5	5	756
37	37	875/6	875/6	0.16666666666666666	11/24	11/24	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	740
37	37	146	146	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	65	F4	4	757
37	37	146	146	0.16666666666666666	1/2	1/2	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	741
37	37	146	146	0.16666666666666666	1/2	1/2	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	741
37	37	146	146	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	77	F5	5	757
37	37	146	146	0.16666666666666666	1/2	1/2	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	741
37	37	877/6	877/6	0.16666666666666666	13/24	13/24	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	742
37	37	439/3	439/3	0.16666666666666666	7/12	7/12	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	743
37	37	439/3	439/3	0.16666666666666666	7/12	7/12	4/4	1	1	1/24		1/16	2/3		-1	77	F5	5	743
37	37	439/3	439/3	0.16666666666666666	7/12	7/12	4/4	1	1	1/24		1/16	2/3		-4	80	Ab5	5	743
37	37	293/2	293/2	0.16666666666666666	5/8	5/8	4/4	1	1	1/24		1/16	2/3		0	84	C6	6	744
37	37	440/3	440/3	0.16666666666666666	2/3	2/3	4/4	1	1	1/24		1/16	2/3		0	72	C5	5	745
