mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	diminuendo_line	decrescendo_hairpin	Trill:trill	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8va
75	75	467/2	467/2	0.125	1/4	1/4	Chord	6/8	4	1	1/32		1/32	1	1186														12		
75	75	1869/8	1869/8	0.125	9/32	9/32	Chord	6/8	4	1	1/32		1/32	1	1187														12		
75	75	935/4	935/4	0.125	5/16	5/16	Chord	6/8	4	1	1/32		1/32	1	1188														12		
75	75	1871/8	1871/8	0.125	11/32	11/32	Chord	6/8	4	1	1/32		1/32	1	1189														12		
75	75	234	234	0.125	3/8	3/8	Chord	6/8	4	1	1/32		1/32	1	1190														12		
75	75	1873/8	1873/8	0.125	13/32	13/32	Chord	6/8	4	1	1/32		1/32	1	1191														12		
75	75	937/4	937/4	0.125	7/16	7/16	Chord	6/8	4	1	1/32		1/32	1	1192														12		
75	75	1875/8	1875/8	0.125	15/32	15/32	Chord	6/8	4	1	1/32		1/32	1	1193														12		
75	75	469/2	469/2	0.125	1/2	1/2	Chord	6/8	4	1	1/32		1/32	1	1194														12		
75	75	1877/8	1877/8	0.125	17/32	17/32	Chord	6/8	4	1	1/32		1/32	1	1195														12		
75	75	939/4	939/4	0.125	9/16	9/16	Chord	6/8	4	1	1/32		1/32	1	1196														12		
75	75	1879/8	1879/8	0.125	19/32	19/32	Chord	6/8	4	1	1/32		1/32	1	1197														12		
75	75	235	235	0.25	5/8	5/8	Chord	6/8	4	1	1/16		1/16	1	1198														12		
76	76	471/2	471/2	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
76	76	475/2	475/2	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0								
76	76	471/2	471/2	1.0	0	0	Chord	6/8	3	1	1/4		1/4	1	1199									136							
76	76	473/2	473/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1200																
76	76	475/2	475/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1201									137							
76	76	238	238	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1202									137							
76	76	1885/8	1885/8	0.125	1/32	1/32	Chord	6/8	3	2	1/32		1/32	1	1203																
76	76	943/4	943/4	0.125	1/16	1/16	Chord	6/8	3	2	1/32		1/32	1	1204																
76	76	1887/8	1887/8	0.125	3/32	3/32	Chord	6/8	3	2	1/32		1/32	1	1205																
76	76	236	236	0.125	1/8	1/8	Chord	6/8	3	2	1/32		1/32	1	1206																
76	76	1889/8	1889/8	0.125	5/32	5/32	Chord	6/8	3	2	1/32		1/32	1	1207																
76	76	945/4	945/4	0.125	3/16	3/16	Chord	6/8	3	2	1/32		1/32	1	1208																
76	76	1891/8	1891/8	0.125	7/32	7/32	Chord	6/8	3	2	1/32		1/32	1	1209																
76	76	1893/8	1893/8	0.125	9/32	9/32	Chord	6/8	3	2	1/32		1/32	1	1210																
76	76	947/4	947/4	0.125	5/16	5/16	Chord	6/8	3	2	1/32		1/32	1	1211																
76	76	1895/8	1895/8	0.125	11/32	11/32	Chord	6/8	3	2	1/32		1/32	1	1212																
76	76	237	237	0.125	3/8	3/8	Chord	6/8	3	2	1/32		1/32	1	1213																
76	76	1897/8	1897/8	0.125	13/32	13/32	Chord	6/8	3	2	1/32		1/32	1	1214																
76	76	949/4	949/4	0.125	7/16	7/16	Chord	6/8	3	2	1/32		1/32	1	1215																
76	76	1899/8	1899/8	0.125	15/32	15/32	Chord	6/8	3	2	1/32		1/32	1	1216																
76	76	1901/8	1901/8	0.125	17/32	17/32	Chord	6/8	3	2	1/32		1/32	1	1217																
76	76	951/4	951/4	0.125	9/16	9/16	Chord	6/8	3	2	1/32		1/32	1	1218																
76	76	1903/8	1903/8	0.125	19/32	19/32	Chord	6/8	3	2	1/32		1/32	1	1219																
76	76	1905/8	1905/8	0.125	21/32	21/32	Chord	6/8	3	2	1/32		1/32	1	1220																
76	76	953/4	953/4	0.125	11/16	11/16	Chord	6/8	3	2	1/32		1/32	1	1221																
76	76	1907/8	1907/8	0.125	23/32	23/32	Chord	6/8	3	2	1/32		1/32	1	1222																
76	76	236	236	0.125	1/8	1/8	Chord	6/8	4	1	1/32		1/32	1	1223														12		
76	76	1889/8	1889/8	0.125	5/32	5/32	Chord	6/8	4	1	1/32		1/32	1	1224														12		
76	76	945/4	945/4	0.125	3/16	3/16	Chord	6/8	4	1	1/32		1/32	1	1225														12		
76	76	1891/8	1891/8	0.125	7/32	7/32	Chord	6/8	4	1	1/32		1/32	1	1226														12		
76	76	473/2	473/2	0.125	1/4	1/4	Chord	6/8	4	1	1/32		1/32	1	1227														12		
76	76	1893/8	1893/8	0.125	9/32	9/32	Chord	6/8	4	1	1/32		1/32	1	1228														12		
76	76	947/4	947/4	0.125	5/16	5/16	Chord	6/8	4	1	1/32		1/32	1	1229														12		
76	76	1895/8	1895/8	0.125	11/32	11/32	Chord	6/8	4	1	1/32		1/32	1	1230														12		
76	76	237	237	0.125	3/8	3/8	Chord	6/8	4	1	1/32		1/32	1	1231														12		
76	76	1897/8	1897/8	0.125	13/32	13/32	Chord	6/8	4	1	1/32		1/32	1	1232														12		
76	76	949/4	949/4	0.125	7/16	7/16	Chord	6/8	4	1	1/32		1/32	1	1233														12		
76	76	1899/8	1899/8	0.125	15/32	15/32	Chord	6/8	4	1	1/32		1/32	1	1234														12		
76	76	475/2	475/2	0.125	1/2	1/2	Chord	6/8	4	1	1/32		1/32	1	1235														12		
76	76	1901/8	1901/8	0.125	17/32	17/32	Chord	6/8	4	1	1/32		1/32	1	1236														12		
76	76	951/4	951/4	0.125	9/16	9/16	Chord	6/8	4	1	1/32		1/32	1	1237														12		
76	76	1903/8	1903/8	0.125	19/32	19/32	Chord	6/8	4	1	1/32		1/32	1	1238														12		
76	76	238	238	0.25	5/8	5/8	Chord	6/8	4	1	1/16		1/16	1	1239														12		
77	77	240	240	0.0	3/8	3/8	Tempo	6/8	1	1	0								𝅘𝅥=85	85.0	𝅘𝅥	85.0	0.0								
77	77	481/2	481/2	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
77	77	241	241	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
77	77	477/2	477/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	1240									137							
77	77	239	239	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1241									137							
77	77	479/2	479/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1242									137							
77	77	240	240	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1243									137							
77	77	481/2	481/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1244									137							
77	77	241	241	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1245									137							
77	77	1909/8	1909/8	0.125	1/32	1/32	Chord	6/8	3	2	1/32		1/32	1	1246																
77	77	955/4	955/4	0.125	1/16	1/16	Chord	6/8	3	2	1/32		1/32	1	1247																
77	77	1911/8	1911/8	0.125	3/32	3/32	Chord	6/8	3	2	1/32		1/32	1	1248																
77	77	1913/8	1913/8	0.125	5/32	5/32	Chord	6/8	3	2	1/32		1/32	1	1249																
77	77	957/4	957/4	0.125	3/16	3/16	Chord	6/8	3	2	1/32		1/32	1	1250																
77	77	1915/8	1915/8	0.125	7/32	7/32	Chord	6/8	3	2	1/32		1/32	1	1251																
77	77	1917/8	1917/8	0.125	9/32	9/32	Chord	6/8	3	2	1/32		1/32	1	1252																
77	77	959/4	959/4	0.125	5/16	5/16	Chord	6/8	3	2	1/32		1/32	1	1253																
77	77	1919/8	1919/8	0.125	11/32	11/32	Chord	6/8	3	2	1/32		1/32	1	1254																
77	77	1921/8	1921/8	0.125	13/32	13/32	Chord	6/8	3	2	1/32		1/32	1	1255																
77	77	961/4	961/4	0.125	7/16	7/16	Chord	6/8	3	2	1/32		1/32	1	1256																
77	77	1923/8	1923/8	0.125	15/32	15/32	Chord	6/8	3	2	1/32		1/32	1	1257																
77	77	1925/8	1925/8	0.125	17/32	17/32	Chord	6/8	3	2	1/32		1/32	1	1258																
77	77	963/4	963/4	0.125	9/16	9/16	Chord	6/8	3	2	1/32		1/32	1	1259																
77	77	1927/8	1927/8	0.125	19/32	19/32	Chord	6/8	3	2	1/32		1/32	1	1260																
77	77	1929/8	1929/8	0.125	21/32	21/32	Chord	6/8	3	2	1/32		1/32	1	1261																
77	77	965/4	965/4	0.125	11/16	11/16	Chord	6/8	3	2	1/32		1/32	1	1262																
77	77	1931/8	1931/8	0.125	23/32	23/32	Chord	6/8	3	2	1/32		1/32	1	1263																
77	77	239	239	0.125	1/8	1/8	Chord	6/8	4	1	1/32		1/32	1	1264														12		
77	77	1913/8	1913/8	0.125	5/32	5/32	Chord	6/8	4	1	1/32		1/32	1	1265														12		
77	77	957/4	957/4	0.125	3/16	3/16	Chord	6/8	4	1	1/32		1/32	1	1266														12		
77	77	1915/8	1915/8	0.125	7/32	7/32	Chord	6/8	4	1	1/32		1/32	1	1267														12		
77	77	479/2	479/2	0.125	1/4	1/4	Chord	6/8	4	1	1/32		1/32	1	1268														12		
77	77	1917/8	1917/8	0.125	9/32	9/32	Chord	6/8	4	1	1/32		1/32	1	1269														12		
77	77	959/4	959/4	0.125	5/16	5/16	Chord	6/8	4	1	1/32		1/32	1	1270														12		
77	77	1919/8	1919/8	0.125	11/32	11/32	Chord	6/8	4	1	1/32		1/32	1	1271														12		
77	77	240	240	0.125	3/8	3/8	Chord	6/8	4	1	1/32		1/32	1	1272														12		
77	77	1921/8	1921/8	0.125	13/32	13/32	Chord	6/8	4	1	1/32		1/32	1	1273														12		
77	77	961/4	961/4	0.125	7/16	7/16	Chord	6/8	4	1	1/32		1/32	1	1274														12		
77	77	1923/8	1923/8	0.125	15/32	15/32	Chord	6/8	4	1	1/32		1/32	1	1275														12		
77	77	481/2	481/2	0.125	1/2	1/2	Chord	6/8	4	1	1/32		1/32	1	1276														12		
77	77	1925/8	1925/8	0.125	17/32	17/32	Chord	6/8	4	1	1/32		1/32	1	1277														12		
77	77	963/4	963/4	0.125	9/16	9/16	Chord	6/8	4	1	1/32		1/32	1	1278														12		
77	77	1927/8	1927/8	0.125	19/32	19/32	Chord	6/8	4	1	1/32		1/32	1	1279														12		
77	77	241	241	0.25	5/8	5/8	Chord	6/8	4	1	1/16		1/16	1	1280														12		
78	78	485/2	485/2	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
78	78	244	244	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
78	78	483/2	483/2	1.0	0	0	Chord	6/8	3	1	1/4		1/4	1	1281																
78	78	244	244	0.0	5/8	5/8	Spanner	6/8	3	1	0																				7
78	78	1933/8	1933/8	0.125	1/32	1/32	Chord	6/8	3	2	1/32		1/32	1	1282																7
78	78	967/4	967/4	0.125	1/16	1/16	Chord	6/8	3	2	1/32		1/32	1	1283																7
78	78	1935/8	1935/8	0.125	3/32	3/32	Chord	6/8	3	2	1/32		1/32	1	1284																7
78	78	242	242	0.125	1/8	1/8	Chord	6/8	3	2	1/32		1/32	1	1285																7
78	78	1937/8	1937/8	0.125	5/32	5/32	Chord	6/8	3	2	1/32		1/32	1	1286																7
78	78	969/4	969/4	0.125	3/16	3/16	Chord	6/8	3	2	1/32		1/32	1	1287																7
78	78	1939/8	1939/8	0.125	7/32	7/32	Chord	6/8	3	2	1/32		1/32	1	1288																7
78	78	485/2	485/2	0.125	1/4	1/4	Chord	6/8	3	2	1/32		1/32	1	1289																7
78	78	1941/8	1941/8	0.125	9/32	9/32	Chord	6/8	3	2	1/32		1/32	1	1290																7
78	78	971/4	971/4	0.125	5/16	5/16	Chord	6/8	3	2	1/32		1/32	1	1291																7
78	78	1943/8	1943/8	0.125	11/32	11/32	Chord	6/8	3	2	1/32		1/32	1	1292																7
78	78	243	243	0.08333333333333333	3/8	3/8	Chord	6/8	3	2	1/48		1/32	2/3	1293																7
78	78	2917/12	2917/12	0.08333333333333333	19/48	19/48	Chord	6/8	3	2	1/48		1/32	2/3	1294																7
78	78	1459/6	1459/6	0.08333333333333333	5/12	5/12	Chord	6/8	3	2	1/48		1/32	2/3	1295																7
78	78	973/4	973/4	0.08333333333333333	7/16	7/16	Chord	6/8	3	2	1/48		1/32	2/3	1296																7
78	78	730/3	730/3	0.08333333333333333	11/24	11/24	Chord	6/8	3	2	1/48		1/32	2/3	1297																7
78	78	2921/12	2921/12	0.08333333333333333	23/48	23/48	Chord	6/8	3	2	1/48		1/32	2/3	1298																7
78	78	487/2	487/2	0.0	1/2	1/2	Dynamic	6/8	3	2	0					pp															7
78	78	487/2	487/2	0.08333333333333333	1/2	1/2	Chord	6/8	3	2	1/48		1/32	2/3	1299																7
78	78	2923/12	2923/12	0.08333333333333333	25/48	25/48	Chord	6/8	3	2	1/48		1/32	2/3	1300																7
78	78	731/3	731/3	0.08333333333333333	13/24	13/24	Chord	6/8	3	2	1/48		1/32	2/3	1301																7
78	78	975/4	975/4	0.08333333333333333	9/16	9/16	Chord	6/8	3	2	1/48		1/32	2/3	1302																7
78	78	1463/6	1463/6	0.08333333333333333	7/12	7/12	Chord	6/8	3	2	1/48		1/32	2/3	1303																7
78	78	2927/12	2927/12	0.08333333333333333	29/48	29/48	Chord	6/8	3	2	1/48		1/32	2/3	1304																7
78	78	244	244	0.08333333333333333	5/8	5/8	Chord	6/8	3	2	1/48		1/32	2/3	1305																7
78	78	2929/12	2929/12	0.08333333333333333	31/48	31/48	Chord	6/8	3	2	1/48		1/32	2/3	1306																7
78	78	1465/6	1465/6	0.08333333333333333	2/3	2/3	Chord	6/8	3	2	1/48		1/32	2/3	1307																7
78	78	977/4	977/4	0.08333333333333333	11/16	11/16	Chord	6/8	3	2	1/48		1/32	2/3	1308																7
78	78	733/3	733/3	0.08333333333333333	17/24	17/24	Chord	6/8	3	2	1/48		1/32	2/3	1309																7
78	78	2933/12	2933/12	0.08333333333333333	35/48	35/48	Chord	6/8	3	2	1/48		1/32	2/3	1310																7
78	78	242	242	0.125	1/8	1/8	Chord	6/8	4	1	1/32		1/32	1	1311														12		
78	78	1937/8	1937/8	0.125	5/32	5/32	Chord	6/8	4	1	1/32		1/32	1	1312														12		
78	78	969/4	969/4	0.125	3/16	3/16	Chord	6/8	4	1	1/32		1/32	1	1313														12		
78	78	1939/8	1939/8	0.125	7/32	7/32	Chord	6/8	4	1	1/32		1/32	1	1314														12		
78	78	485/2	485/2	0.125	1/4	1/4	Chord	6/8	4	1	1/32		1/32	1	1315														12		
78	78	1941/8	1941/8	0.125	9/32	9/32	Chord	6/8	4	1	1/32		1/32	1	1316														12		
78	78	971/4	971/4	0.125	5/16	5/16	Chord	6/8	4	1	1/32		1/32	1	1317														12		
78	78	1943/8	1943/8	0.125	11/32	11/32	Chord	6/8	4	1	1/32		1/32	1	1318														12		
78	78	487/2	487/2	0.0	1/2	1/2	StaffText	6/8	4	1	0							un poco marcato											12		
78	78	487/2	487/2	0.0	1/2	1/2	Dynamic	6/8	4	1	0					pp													12		
78	78	487/2	487/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1319		articStaccatoAbove							138					12		
78	78	244	244	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1320		articStaccatoAbove							138					12		
79	79	489/2	489/2	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
79	79	491/2	491/2	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0								
79	79	247	247	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
79	79	1957/8	1957/8	0.125	1/32	1/32	Chord	6/8	3	1	1/32		1/32	1	1321																7
79	79	979/4	979/4	0.125	1/16	1/16	Chord	6/8	3	1	1/32		1/32	1	1322																7
79	79	1959/8	1959/8	0.125	3/32	3/32	Chord	6/8	3	1	1/32		1/32	1	1323																7
79	79	245	245	0.125	1/8	1/8	Chord	6/8	3	1	1/32		1/32	1	1324																7
79	79	1961/8	1961/8	0.125	5/32	5/32	Chord	6/8	3	1	1/32		1/32	1	1325																7
79	79	981/4	981/4	0.125	3/16	3/16	Chord	6/8	3	1	1/32		1/32	1	1326																7
79	79	1963/8	1963/8	0.125	7/32	7/32	Chord	6/8	3	1	1/32		1/32	1	1327																7
79	79	491/2	491/2	0.0	1/4	1/4	Spanner	6/8	3	1	0																				
79	79	491/2	491/2	0.125	1/4	1/4	Chord	6/8	3	1	1/32		1/32	1	1328																
79	79	1965/8	1965/8	0.125	9/32	9/32	Chord	6/8	3	1	1/32		1/32	1	1329																
79	79	983/4	983/4	0.125	5/16	5/16	Chord	6/8	3	1	1/32		1/32	1	1330																
79	79	1967/8	1967/8	0.125	11/32	11/32	Chord	6/8	3	1	1/32		1/32	1	1331																
79	79	246	246	0.125	3/8	3/8	Chord	6/8	3	1	1/32		1/32	1	1332																
79	79	1969/8	1969/8	0.125	13/32	13/32	Chord	6/8	3	1	1/32		1/32	1	1333																
79	79	985/4	985/4	0.125	7/16	7/16	Chord	6/8	3	1	1/32		1/32	1	1334																
79	79	1971/8	1971/8	0.125	15/32	15/32	Chord	6/8	3	1	1/32		1/32	1	1335																
79	79	493/2	493/2	0.0	1/2	1/2	Spanner	6/8	3	1	0																	6			
79	79	493/2	493/2	0.6666666666666666	1/2	1/2	Chord	6/8	3	1	1/6		1/4	2/3	1336													6			
79	79	1483/6	1483/6	0.0	2/3	2/3	Spanner	6/8	3	1	0																				
79	79	1483/6	1483/6	0.16666666666666666	2/3	2/3	Chord	6/8	3	1	1/24		1/16	2/3	1337									139							
79	79	742/3	742/3	0.16666666666666666	17/24	17/24	Chord	6/8	3	1	1/24		1/16	2/3	1338																
79	79	489/2	489/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1339		articStaccatoAbove												12		
79	79	491/2	491/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1340		articStaccatoBelow							140					12		
79	79	246	246	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1341		articStaccatoBelow												12		
79	79	247	247	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1342														12		
79	79	489/2	489/2	0.5	0	0	Chord	6/8	4	2	1/8		1/8	1	1343														12		
80	80	495/2	495/2	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
80	80	248	248	0.0	1/8	1/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
80	80	497/2	497/2	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0								
80	80	250	250	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
80	80	1981/8	1981/8	0.0	1/32	1/32	Spanner	6/8	3	1	0																				8
80	80	1981/8	1981/8	0.125	1/32	1/32	Chord	6/8	3	1	1/32		1/32	1	1344																8
80	80	991/4	991/4	0.125	1/16	1/16	Chord	6/8	3	1	1/32		1/32	1	1345																8
80	80	1983/8	1983/8	0.125	3/32	3/32	Chord	6/8	3	1	1/32		1/32	1	1346																8
80	80	248	248	0.125	1/8	1/8	Chord	6/8	3	1	1/32		1/32	1	1347																8
80	80	1985/8	1985/8	0.125	5/32	5/32	Chord	6/8	3	1	1/32		1/32	1	1348																8
80	80	993/4	993/4	0.125	3/16	3/16	Chord	6/8	3	1	1/32		1/32	1	1349																8
80	80	1987/8	1987/8	0.125	7/32	7/32	Chord	6/8	3	1	1/32		1/32	1	1350																8
80	80	497/2	497/2	0.0	1/4	1/4	Spanner	6/8	3	1	0																				
80	80	497/2	497/2	0.125	1/4	1/4	Chord	6/8	3	1	1/32		1/32	1	1351																
80	80	1989/8	1989/8	0.125	9/32	9/32	Chord	6/8	3	1	1/32		1/32	1	1352																
80	80	995/4	995/4	0.125	5/16	5/16	Chord	6/8	3	1	1/32		1/32	1	1353																
80	80	1991/8	1991/8	0.125	11/32	11/32	Chord	6/8	3	1	1/32		1/32	1	1354																
80	80	249	249	0.125	3/8	3/8	Chord	6/8	3	1	1/32		1/32	1	1355																
80	80	1993/8	1993/8	0.125	13/32	13/32	Chord	6/8	3	1	1/32		1/32	1	1356																
80	80	997/4	997/4	0.125	7/16	7/16	Chord	6/8	3	1	1/32		1/32	1	1357																
80	80	1995/8	1995/8	0.125	15/32	15/32	Chord	6/8	3	1	1/32		1/32	1	1358																
80	80	499/2	499/2	0.0	1/2	1/2	Spanner	6/8	3	1	0																	7			
80	80	499/2	499/2	0.6666666666666666	1/2	1/2	Chord	6/8	3	1	1/6		1/4	2/3	1359													7			
80	80	1501/6	1501/6	0.0	2/3	2/3	Spanner	6/8	3	1	0																				
80	80	1501/6	1501/6	0.16666666666666666	2/3	2/3	Chord	6/8	3	1	1/24		1/16	2/3	1360									141							
80	80	751/3	751/3	0.16666666666666666	17/24	17/24	Chord	6/8	3	1	1/24		1/16	2/3	1361																
80	80	495/2	495/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1362		articAccentAbove												12		
80	80	497/2	497/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1363														12		
80	80	499/2	499/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1364									142					12		
80	80	250	250	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1365									142					12		
80	80	495/2	495/2	0.5	0	0	Chord	6/8	4	2	1/8		1/8	1	1366														12		
81	81	501/2	501/2	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
81	81	251	251	0.0	1/8	1/8	Tempo	6/8	1	1	0								𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0								
81	81	505/2	505/2	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
81	81	253	253	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
81	81	2005/8	2005/8	0.0	1/32	1/32	Spanner	6/8	3	1	0																				9
81	81	2005/8	2005/8	0.125	1/32	1/32	Chord	6/8	3	1	1/32		1/32	1	1367																9
81	81	1003/4	1003/4	0.125	1/16	1/16	Chord	6/8	3	1	1/32		1/32	1	1368																9
81	81	2007/8	2007/8	0.125	3/32	3/32	Chord	6/8	3	1	1/32		1/32	1	1369																9
81	81	251	251	0.125	1/8	1/8	Chord	6/8	3	1	1/32		1/32	1	1370																9
81	81	2009/8	2009/8	0.125	5/32	5/32	Chord	6/8	3	1	1/32		1/32	1	1371																9
81	81	1005/4	1005/4	0.125	3/16	3/16	Chord	6/8	3	1	1/32		1/32	1	1372																9
81	81	2011/8	2011/8	0.125	7/32	7/32	Chord	6/8	3	1	1/32		1/32	1	1373																9
81	81	503/2	503/2	0.0	1/4	1/4	Spanner	6/8	3	1	0																				
81	81	503/2	503/2	0.125	1/4	1/4	Chord	6/8	3	1	1/32		1/32	1	1374																
81	81	2013/8	2013/8	0.125	9/32	9/32	Chord	6/8	3	1	1/32		1/32	1	1375																
81	81	1007/4	1007/4	0.125	5/16	5/16	Chord	6/8	3	1	1/32		1/32	1	1376																
81	81	2015/8	2015/8	0.125	11/32	11/32	Chord	6/8	3	1	1/32		1/32	1	1377																
81	81	252	252	0.125	3/8	3/8	Chord	6/8	3	1	1/32		1/32	1	1378																
81	81	2017/8	2017/8	0.125	13/32	13/32	Chord	6/8	3	1	1/32		1/32	1	1379																
81	81	1009/4	1009/4	0.125	7/16	7/16	Chord	6/8	3	1	1/32		1/32	1	1380																
81	81	2019/8	2019/8	0.125	15/32	15/32	Chord	6/8	3	1	1/32		1/32	1	1381																
81	81	505/2	505/2	0.0	1/2	1/2	Spanner	6/8	3	1	0																	8			
81	81	505/2	505/2	0.6666666666666666	1/2	1/2	Chord	6/8	3	1	1/6		1/4	2/3	1382													8			
81	81	1519/6	1519/6	0.0	2/3	2/3	Spanner	6/8	3	1	0																				
81	81	1519/6	1519/6	0.16666666666666666	2/3	2/3	Chord	6/8	3	1	1/24		1/16	2/3	1383									143							
81	81	760/3	760/3	0.16666666666666666	17/24	17/24	Chord	6/8	3	1	1/24		1/16	2/3	1384																
81	81	501/2	501/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1385														12		
81	81	251	251	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1386		articStaccatoBelow							144					12		
81	81	503/2	503/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1387		articStaccatoBelow							144					12		
81	81	252	252	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1388		articStaccatoBelow							144					12		
81	81	505/2	505/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1389		articStaccatoBelow							144					12		
81	81	253	253	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1390		articStaccatoBelow												12		
81	81	501/2	501/2	0.5	0	0	Chord	6/8	4	2	1/8		1/8	1	1391														12		
82	82	254	254	0.0	1/8	1/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
82	82	511/2	511/2	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0								
82	82	256	256	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
82	82	2029/8	2029/8	0.0	1/32	1/32	Spanner	6/8	3	1	0																				10
82	82	2029/8	2029/8	0.125	1/32	1/32	Chord	6/8	3	1	1/32		1/32	1	1392																10
82	82	1015/4	1015/4	0.125	1/16	1/16	Chord	6/8	3	1	1/32		1/32	1	1393																10
82	82	2031/8	2031/8	0.125	3/32	3/32	Chord	6/8	3	1	1/32		1/32	1	1394																10
82	82	254	254	0.125	1/8	1/8	Chord	6/8	3	1	1/32		1/32	1	1395																10
82	82	2033/8	2033/8	0.125	5/32	5/32	Chord	6/8	3	1	1/32		1/32	1	1396																10
82	82	1017/4	1017/4	0.125	3/16	3/16	Chord	6/8	3	1	1/32		1/32	1	1397																10
82	82	2035/8	2035/8	0.125	7/32	7/32	Chord	6/8	3	1	1/32		1/32	1	1398																10
82	82	509/2	509/2	0.0	1/4	1/4	Spanner	6/8	3	1	0																				
82	82	509/2	509/2	0.125	1/4	1/4	Chord	6/8	3	1	1/32		1/32	1	1399																
82	82	2037/8	2037/8	0.125	9/32	9/32	Chord	6/8	3	1	1/32		1/32	1	1400																
82	82	1019/4	1019/4	0.125	5/16	5/16	Chord	6/8	3	1	1/32		1/32	1	1401																
82	82	2039/8	2039/8	0.125	11/32	11/32	Chord	6/8	3	1	1/32		1/32	1	1402																
82	82	255	255	0.125	3/8	3/8	Chord	6/8	3	1	1/32		1/32	1	1403																
82	82	2041/8	2041/8	0.125	13/32	13/32	Chord	6/8	3	1	1/32		1/32	1	1404																
82	82	1021/4	1021/4	0.125	7/16	7/16	Chord	6/8	3	1	1/32		1/32	1	1405																
