mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	TextLine	TextLine_ritard.	TextLine_stringendo	decrescendo_hairpin	crescendo_line	crescendo_hairpin	diminuendo_line	Ottava:8va
208	204	10175/12	10175/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	3579												
208	204	10177/12	10177/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	3580												
208	204	3393/4	3393/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	3581												
208	204	10181/12	10181/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	3582												
208	204	10183/12	10183/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	3583												
208	204	3395/4	3395/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	3584												
208	204	10187/12	10187/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	3585												
208	204	10189/12	10189/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	3586												
208	204	3397/4	3397/4	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	3587		articAccentAbove										
208	204	10193/12	10193/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	3588												
208	204	10195/12	10195/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	3589												
208	204	10199/12	10199/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	3590												
208	204	10201/12	10201/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	3591												
208	204	3401/4	3401/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24		1/16	2/3	3592												
208	204	10205/12	10205/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	3593												
208	204	10207/12	10207/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	3594												
208	204	3403/4	3403/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/16	2/3	3595												
208	204	10211/12	10211/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	3596												
208	204	10213/12	10213/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	3597												
208	204	3389/4	3389/4	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3598		articStaccatissimoAbove										
208	204	3391/4	3391/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3599		articStaccatissimoAbove										
208	204	3395/4	3395/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3600		articStaccatissimoAbove										
208	204	3397/4	3397/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3601		articStaccatissimoAbove										
208	204	3399/4	3399/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3602		articStaccatissimoAbove										
208	204	3403/4	3403/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3603		articStaccatissimoAbove										
209	205	3405/4	3405/4	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	3604		articMarcatoAbove										
209	205	10217/12	10217/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	3605												
209	205	10219/12	10219/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	3606												
209	205	3407/4	3407/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	3607												
209	205	10223/12	10223/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	3608												
209	205	10225/12	10225/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	3609												
209	205	3409/4	3409/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	3610												
209	205	10229/12	10229/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	3611												
209	205	10231/12	10231/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	3612												
209	205	3411/4	3411/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	3613												
209	205	10235/12	10235/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	3614												
209	205	10237/12	10237/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	3615												
209	205	3413/4	3413/4	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	3616		articAccentAbove										
209	205	10241/12	10241/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	3617												
209	205	10243/12	10243/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	3618												
209	205	10247/12	10247/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	3619												
209	205	10249/12	10249/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	3620												
209	205	3417/4	3417/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24		1/16	2/3	3621												
209	205	10253/12	10253/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	3622												
209	205	10255/12	10255/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	3623												
209	205	3419/4	3419/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/16	2/3	3624												
209	205	10259/12	10259/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	3625												
209	205	10261/12	10261/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	3626												
209	205	3405/4	3405/4	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3627		articStaccatissimoAbove										
209	205	3407/4	3407/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3628		articStaccatissimoAbove										
209	205	3411/4	3411/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3629		articStaccatissimoAbove										
209	205	3413/4	3413/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3630		articStaccatissimoAbove										
209	205	3415/4	3415/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3631		articStaccatissimoAbove										
209	205	3419/4	3419/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3632		articStaccatissimoAbove										
210	206	3421/4	3421/4	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	3633		articAccentAbove										
210	206	10265/12	10265/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	3634												
210	206	10267/12	10267/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	3635												
210	206	3423/4	3423/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	3636												
210	206	10271/12	10271/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	3637												
210	206	10273/12	10273/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	3638												
210	206	3425/4	3425/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	3639												
210	206	10277/12	10277/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	3640												
210	206	10279/12	10279/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	3641												
210	206	3427/4	3427/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	3642												
210	206	10283/12	10283/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	3643												
210	206	10285/12	10285/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	3644												
210	206	3429/4	3429/4	0.0	1/2	1/2	Spanner	4/4	1	1	0																18
210	206	3429/4	3429/4	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	3645												18
210	206	10289/12	10289/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	3646												18
210	206	10291/12	10291/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	3647												18
210	206	3431/4	3431/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24		1/16	2/3	3648												18
210	206	10295/12	10295/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	3649												18
210	206	10297/12	10297/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	3650												18
210	206	10301/12	10301/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	3651												18
210	206	10303/12	10303/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	3652												18
210	206	10307/12	10307/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	3653												18
210	206	10309/12	10309/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	3654												18
210	206	3421/4	3421/4	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3655		articStaccatissimoAbove										
210	206	3423/4	3423/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3656		articStaccatissimoAbove										
210	206	3425/4	3425/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3657		articStaccatissimoAbove										
210	206	3427/4	3427/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3658		articStaccatissimoAbove										
210	206	3429/4	3429/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3659		articStaccatissimoAbove										
210	206	3431/4	3431/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3660		articStaccatissimoAbove										
210	206	3433/4	3433/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3661		articStaccatissimoAbove										
210	206	3435/4	3435/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3662		articStaccatissimoAbove										
211	207	3437/4	3437/4	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	3663		articAccentAbove										18
211	207	10313/12	10313/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	3664												18
211	207	10315/12	10315/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	3665												18
211	207	3439/4	3439/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	3666												18
211	207	10319/12	10319/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	3667												18
211	207	10321/12	10321/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	3668												18
211	207	3441/4	3441/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	3669		articAccentAbove										18
211	207	10325/12	10325/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	3670												18
211	207	10327/12	10327/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	3671												18
211	207	3443/4	3443/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	3672												18
211	207	10331/12	10331/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	3673												18
211	207	10333/12	10333/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	3674												18
211	207	3445/4	3445/4	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	3675		articAccentAbove										18
211	207	10337/12	10337/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	3676												18
211	207	10339/12	10339/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	3677												18
211	207	3447/4	3447/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24		1/16	2/3	3678												18
211	207	10343/12	10343/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	3679												18
211	207	10345/12	10345/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	3680												18
211	207	3449/4	3449/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3681		articStaccatissimoAbove										18
211	207	3451/4	3451/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3682		articStaccatissimoAbove										18
211	207	3437/4	3437/4	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	3683		articAccentBelow										
211	207	10313/12	10313/12	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	3684												
211	207	10315/12	10315/12	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	3685												
211	207	3439/4	3439/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	3686												
211	207	10319/12	10319/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	3687												
211	207	10321/12	10321/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	3688												
211	207	3441/4	3441/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	3689		articAccentBelow										
211	207	10325/12	10325/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	3690												
211	207	10327/12	10327/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	3691												
211	207	3443/4	3443/4	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	3692												
211	207	10331/12	10331/12	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	3693												
211	207	10333/12	10333/12	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	3694												
211	207	3445/4	3445/4	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	3695		articAccentBelow										
211	207	10337/12	10337/12	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	3696												
211	207	10339/12	10339/12	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	3697												
211	207	3447/4	3447/4	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	3698												
211	207	10343/12	10343/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	3699												
211	207	10345/12	10345/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	3700												
211	207	3449/4	3449/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3701		articStaccatissimoBelow										
211	207	3451/4	3451/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3702		articStaccatissimoBelow										
212	208	3453/4	3453/4	0.0	0	0	Dynamic	4/4	1	1	0					fff											18
212	208	3453/4	3453/4	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	3703		articStaccatissimoBelow										18
212	208	3455/4	3455/4	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	3704		articAccentAbove		212								18
212	208	3459/4	3459/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3705		articStaccatissimoAbove										18
212	208	3461/4	3461/4	0.0	1/2	1/2	Spanner	4/4	1	1	0																
212	208	3461/4	3461/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3706		articStaccatissimoBelow										
212	208	3463/4	3463/4	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	3707		articAccentAbove		213								
212	208	3467/4	3467/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3708		articStaccatissimoAbove										
212	208	3455/4	3455/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	3709												
212	208	10367/12	10367/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	3710												
212	208	10369/12	10369/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	3711												
212	208	3457/4	3457/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	2	1/24		1/16	2/3	3712												
212	208	10373/12	10373/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	3713												
212	208	10375/12	10375/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	3714												
212	208	3459/4	3459/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	3715												
212	208	3463/4	3463/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	3716												
212	208	10391/12	10391/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	3717												
212	208	10393/12	10393/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	3718												
212	208	3465/4	3465/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	3719												
212	208	10397/12	10397/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	3720												
212	208	10399/12	10399/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	3721												
212	208	3467/4	3467/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	3722												
212	208	3453/4	3453/4	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3723		articStaccatissimoBelow										
212	208	3455/4	3455/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	3724												
212	208	10367/12	10367/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	3725												
212	208	10369/12	10369/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	3726												
212	208	3457/4	3457/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	3727												
212	208	10373/12	10373/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	3728												
212	208	10375/12	10375/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	3729												
212	208	3459/4	3459/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3730		articStaccatissimoBelow										
212	208	3461/4	3461/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3731		articStaccatissimoBelow										
212	208	3463/4	3463/4	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	3732		articAccentBelow										
212	208	10391/12	10391/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	3733												
212	208	10393/12	10393/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	3734												
212	208	3465/4	3465/4	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	3735												
212	208	10397/12	10397/12	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	3736												
212	208	10399/12	10399/12	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	3737												
212	208	3467/4	3467/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3738		articStaccatissimoBelow										
213	209	10411/12	10411/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	3739												
213	209	3471/4	3471/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	3740												
213	209	10415/12	10415/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	3741												
213	209	10417/12	10417/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	3742												
213	209	3473/4	3473/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	3743												
213	209	10421/12	10421/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	3744												
213	209	10423/12	10423/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	3745												
213	209	3475/4	3475/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	3746												
213	209	10427/12	10427/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	3747												
213	209	10429/12	10429/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	3748												
213	209	10435/12	10435/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	3749												
213	209	3479/4	3479/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24		1/16	2/3	3750												
213	209	10439/12	10439/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	3751												
213	209	10441/12	10441/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	3752												
213	209	3481/4	3481/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24		1/16	2/3	3753												
213	209	10445/12	10445/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	3754												
213	209	10447/12	10447/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	3755												
213	209	3483/4	3483/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/16	2/3	3756												
213	209	10451/12	10451/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	3757												
213	209	10453/12	10453/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	3758												
213	209	3469/4	3469/4	0.0	0	0	Dynamic	4/4	2	1	0					ff											
213	209	3469/4	3469/4	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3759		articStaccatissimoBelow										
213	209	3471/4	3471/4	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	3760		articAccentBelow		214								
213	209	3475/4	3475/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3761												
213	209	3477/4	3477/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3762		articStaccatissimoBelow										
213	209	3479/4	3479/4	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	3763		articAccentBelow		215								
213	209	3483/4	3483/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3764												
214	210	3485/4	3485/4	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	3765		articStaccatissimoBelow										
214	210	3487/4	3487/4	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	3766		articAccentAbove		216								
214	210	3491/4	3491/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3767		articStaccatissimoAbove										
214	210	3493/4	3493/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3768		articStaccatissimoBelow										
214	210	3495/4	3495/4	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	3769		articAccentAbove		217								
214	210	3499/4	3499/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3770		articStaccatissimoBelow										
214	210	3487/4	3487/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	3771												
214	210	10463/12	10463/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	3772												
214	210	10465/12	10465/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	3773												
214	210	3489/4	3489/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	2	1/24		1/16	2/3	3774												
214	210	10469/12	10469/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	3775												
214	210	10471/12	10471/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	3776												
214	210	3491/4	3491/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	3777												
214	210	3495/4	3495/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	3778												
214	210	10487/12	10487/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	3779												
214	210	10489/12	10489/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	3780												
214	210	3497/4	3497/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	3781												
214	210	10493/12	10493/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	3782												
214	210	10495/12	10495/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	3783												
214	210	3485/4	3485/4	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3784		articStaccatissimoAbove										
214	210	3487/4	3487/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	3785												
214	210	10463/12	10463/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	3786												
214	210	10465/12	10465/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	3787												
214	210	3489/4	3489/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	3788												
214	210	10469/12	10469/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	3789												
214	210	10471/12	10471/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	3790												
214	210	3491/4	3491/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3791		articStaccatissimoBelow										
214	210	3493/4	3493/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3792		articStaccatissimoAbove										
214	210	3495/4	3495/4	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	3793												
214	210	10487/12	10487/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	3794												
214	210	10489/12	10489/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	3795												
214	210	3497/4	3497/4	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	3796												
