mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	pedal
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	864		articStaccatoBelow											
59	59	232	232	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	865		articStaccatoBelow											
59	59	465/2	465/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	866		articStaccatoBelow											
59	59	233	233	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	867		articStaccatoBelow											
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	868		articStaccatoBelow											
59	59	234	234	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	869		articStaccatoAbove											
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	870		articStaccatoAbove											
59	59	235	235	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	871		articStaccatoAbove											
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	872		articStaccatoAbove											
60	60	236	236	0.0	0	0	Spanner	3/2	1	1	0															5		
60	60	236	236	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	873		articStaccatoBelow							90		5		
60	60	473/2	473/2	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	874		articStaccatoBelow							90		5		
60	60	237	237	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	875		articStaccatoBelow							90		5		
60	60	475/2	475/2	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	876		articAccentStaccatoBelow									5		
60	60	238	238	0.0	1/2	1/2	Spanner	3/2	1	1	0																	
60	60	238	238	2.0	1/2	1/2	Chord	3/2	1	1	1/2		1/2	1	877													
60	60	481/2	481/2	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	878		articStaccatoBelow											
60	60	241	241	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	879		articStaccatoBelow											
60	60	483/2	483/2	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	880		articStaccatoBelow											
60	60	236	236	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	881		articStaccatoAbove											
60	60	473/2	473/2	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	882		articStaccatoAbove											
60	60	237	237	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	883		articStaccatoAbove											
60	60	475/2	475/2	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	884		articStaccatoAbove											
60	60	238	238	0.0	1/2	1/2	StaffText	3/2	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>una corda"										
60	60	238	238	2.0	1/2	1/2	Chord	3/2	2	1	1/2		1/2	1	885		articAccentAbove											
61	61	242	242	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>dolcissimo armonioso"										
61	61	242	242	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	886									91				
61	61	242	242	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	887									91				
61	61	242	242	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	888									91				
61	61	242	242	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	889									91				
61	61	242	242	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	890									91				
61	61	242	242	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	891									91				
61	61	242	242	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	892									91				
61	61	487/2	487/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	893									92				
61	61	244	244	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	2/3	894									92				
61	61	244	244	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	2/3	895									92				
61	61	244	244	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	2/3	896									92				
61	61	244	244	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	2/3	897									92				
61	61	244	244	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	2/3	898									92				
61	61	244	244	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	899									92				
61	61	733/3	733/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	900									92				
61	61	734/3	734/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	901									92				
61	61	245	245	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	902									92				
61	61	736/3	736/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	903									92				
61	61	737/3	737/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	904													
61	61	242	242	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	905													
61	61	244	244	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	906													
61	61	244	244	1.0	1/2	1/2	Chord	4/4	1	3	1/4		1/4	1	907													
61	61	242	242	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
61	61	242	242	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
61	61	242	242	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	908													
61	61	244	244	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	909													
62	62	246	246	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	2/3	910									93				
62	62	246	246	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	2/3	911									93				
62	62	246	246	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	2/3	912									93				
62	62	246	246	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	2/3	913									93				
62	62	246	246	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	2/3	914									93				
62	62	246	246	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	915									93				
62	62	739/3	739/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	916									93				
62	62	740/3	740/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	917													
62	62	247	247	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	918													
62	62	497/2	497/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	919		articStaccatoBelow							94				
62	62	249	249	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	920		articStaccatoBelow							94				
62	62	499/2	499/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	921		articStaccatoBelow											
62	62	246	246	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	922													
62	62	246	246	0.0	0	0	Spanner	4/4	2	1	0																	
62	62	246	246	0.0	0	0	Spanner	4/4	2	1	0																	
62	62	246	246	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	923													
63	63	250	250	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>ritenuto"										
63	63	250	250	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	924													
63	63	250	250	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	925													
63	63	250	250	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	926													
63	63	250	250	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	927													
63	63	250	250	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	928													
63	63	250	250	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	929													
63	63	250	250	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	930													
63	63	503/2	503/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	931													
63	63	252	252	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	932													
63	63	1009/4	1009/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	933													
63	63	505/2	505/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	934		articStaccatoAbove							95				
63	63	1011/4	1011/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	935		articStaccatoAbove							95				
63	63	253	253	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	936		articStaccatoBelow							95				
63	63	1013/4	1013/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	937		articStaccatoBelow							95				
63	63	507/2	507/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	938		articStaccatoBelow							95				
63	63	1015/4	1015/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	939		articStaccatoBelow											
63	63	250	250	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	940													
63	63	252	252	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	941													
63	63	250	250	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
63	63	250	250	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
63	63	250	250	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	942													
63	63	252	252	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	943													
63	63	252	252	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	944													
63	63	252	252	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	945													
63	63	252	252	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	946													
63	63	252	252	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	947													
63	63	252	252	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	948													
64	64	254	254	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	949													
64	64	254	254	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	950													
64	64	254	254	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	951													
64	64	254	254	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	952													
64	64	254	254	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	953													
64	64	254	254	4.0	0	0	Chord	4/4	1	1	1		1	1	954													
64	64	254	254	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
65	65	258	258	0.0	0	0	Dynamic	4/4	1	1	0					ppp												
65	65	258	258	0.2	0	0	Chord	4/4	1	1	1/20		1/16	4/5	955		articStaccatoAbove							96				
65	65	1291/5	1291/5	0.2	1/20	1/20	Chord	4/4	1	1	1/20		1/16	4/5	956		articStaccatoAbove							96				
65	65	1292/5	1292/5	0.2	1/10	1/10	Chord	4/4	1	1	1/20		1/16	4/5	957		articStaccatoAbove							96				
65	65	1293/5	1293/5	0.2	3/20	3/20	Chord	4/4	1	1	1/20		1/16	4/5	958		articStaccatoAbove							96				
65	65	1294/5	1294/5	0.2	1/5	1/5	Chord	4/4	1	1	1/20		1/16	4/5	959		articStaccatoAbove							96				
65	65	259	259	0.2	1/4	1/4	Chord	4/4	1	1	1/20		1/16	4/5	960		articStaccatoAbove							96				
65	65	1296/5	1296/5	0.2	3/10	3/10	Chord	4/4	1	1	1/20		1/16	4/5	961		articStaccatoAbove							96				
65	65	1297/5	1297/5	0.2	7/20	7/20	Chord	4/4	1	1	1/20		1/16	4/5	962		articStaccatoAbove							96				
65	65	1298/5	1298/5	0.2	2/5	2/5	Chord	4/4	1	1	1/20		1/16	4/5	963		articStaccatoAbove							96				
65	65	1299/5	1299/5	0.2	9/20	9/20	Chord	4/4	1	1	1/20		1/16	4/5	964		articStaccatoAbove											
65	65	260	260	0.0	1/2	1/2	Spanner	4/4	1	1	0																6	
65	65	260	260	0.2	1/2	1/2	Chord	4/4	1	1	1/20		1/16	4/5	965		articStaccatoAbove							97			6	
65	65	1301/5	1301/5	0.2	11/20	11/20	Chord	4/4	1	1	1/20		1/16	4/5	966		articStaccatoAbove							97			6	
65	65	1302/5	1302/5	0.2	3/5	3/5	Chord	4/4	1	1	1/20		1/16	4/5	967		articStaccatoAbove							97			6	
65	65	1303/5	1303/5	0.2	13/20	13/20	Chord	4/4	1	1	1/20		1/16	4/5	968		articStaccatoAbove							97			6	
65	65	1304/5	1304/5	0.2	7/10	7/10	Chord	4/4	1	1	1/20		1/16	4/5	969		articStaccatoAbove							97			6	
65	65	261	261	0.2	3/4	3/4	Chord	4/4	1	1	1/20		1/16	4/5	970		articStaccatoAbove							97			6	
65	65	1306/5	1306/5	0.2	4/5	4/5	Chord	4/4	1	1	1/20		1/16	4/5	971		articStaccatoAbove							97			6	
65	65	1307/5	1307/5	0.2	17/20	17/20	Chord	4/4	1	1	1/20		1/16	4/5	972		articStaccatoAbove							97			6	
65	65	1308/5	1308/5	0.2	9/10	9/10	Chord	4/4	1	1	1/20		1/16	4/5	973		articStaccatoAbove							97			6	
65	65	1309/5	1309/5	0.2	19/20	19/20	Chord	4/4	1	1	1/20		1/16	4/5	974		articStaccatoAbove										6	
65	65	261	261	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	975													
66	66	262	262	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	976		ornamentTrill										6	
66	66	262	262	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	977												6	
66	66	262	262	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	978												6	
66	66	262	262	4.0	0	0	Chord	4/4	1	1	1		1	1	979												6	
66	66	262	262	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
66	66	262	262	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>dim."										
66	66	262	262	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	980													
66	66	264	264	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	981													
66	66	264	264	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	982													
66	66	264	264	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	983													
66	66	262	262	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	984													
67	67	266	266	0.0	0	0	StaffText	11/4	1	1	0							rit.									6	
67	67	266	266	0.0	0	0	StaffText	11/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>quasi cadenza"									6	
67	67	266	266	0.0	0	0	Dynamic	11/4	1	1	0					ppp											6	
67	67	266	266	1.0	0	0	Chord	11/4	1	1	1/4		1/4	1	985												6	
67	67	267	267	0.16666666666666666	1/4	1/4	Chord	11/4	1	1	1/24		1/16	2/3	986												6	
67	67	1603/6	1603/6	0.16666666666666666	7/24	7/24	Chord	11/4	1	1	1/24		1/16	2/3	987												6	
67	67	802/3	802/3	0.16666666666666666	1/3	1/3	Chord	11/4	1	1	1/24		1/16	2/3	988												6	
67	67	535/2	535/2	0.16666666666666666	3/8	3/8	Chord	11/4	1	1	1/24		1/16	2/3	989												6	
67	67	803/3	803/3	0.16666666666666666	5/12	5/12	Chord	11/4	1	1	1/24		1/16	2/3	990												6	
67	67	1607/6	1607/6	0.16666666666666666	11/24	11/24	Chord	11/4	1	1	1/24		1/16	2/3	991												6	
67	67	268	268	0.16666666666666666	1/2	1/2	Chord	11/4	1	1	1/24		1/16	2/3	992												6	
67	67	1609/6	1609/6	0.16666666666666666	13/24	13/24	Chord	11/4	1	1	1/24		1/16	2/3	993												6	
67	67	805/3	805/3	0.16666666666666666	7/12	7/12	Chord	11/4	1	1	1/24		1/16	2/3	994												6	
67	67	537/2	537/2	0.16666666666666666	5/8	5/8	Chord	11/4	1	1	1/24		1/16	2/3	995												6	
67	67	806/3	806/3	0.16666666666666666	2/3	2/3	Chord	11/4	1	1	1/24		1/16	2/3	996												6	
67	67	1613/6	1613/6	0.16666666666666666	17/24	17/24	Chord	11/4	1	1	1/24		1/16	2/3	997												6	
67	67	269	269	0.16666666666666666	3/4	3/4	Chord	11/4	1	1	1/24		1/16	2/3	998												6	
67	67	1615/6	1615/6	0.16666666666666666	19/24	19/24	Chord	11/4	1	1	1/24		1/16	2/3	999												6	
67	67	808/3	808/3	0.16666666666666666	5/6	5/6	Chord	11/4	1	1	1/24		1/16	2/3	1000												6	
67	67	539/2	539/2	0.16666666666666666	7/8	7/8	Chord	11/4	1	1	1/24		1/16	2/3	1001												6	
67	67	809/3	809/3	0.16666666666666666	11/12	11/12	Chord	11/4	1	1	1/24		1/16	2/3	1002												6	
67	67	1619/6	1619/6	0.16666666666666666	23/24	23/24	Chord	11/4	1	1	1/24		1/16	2/3	1003												6	
67	67	270	270	0.16666666666666666	1	1	Chord	11/4	1	1	1/24		1/16	2/3	1004												6	
67	67	1621/6	1621/6	0.16666666666666666	25/24	25/24	Chord	11/4	1	1	1/24		1/16	2/3	1005												6	
67	67	811/3	811/3	0.16666666666666666	13/12	13/12	Chord	11/4	1	1	1/24		1/16	2/3	1006												6	
67	67	541/2	541/2	0.16666666666666666	9/8	9/8	Chord	11/4	1	1	1/24		1/16	2/3	1007												6	
67	67	812/3	812/3	0.16666666666666666	7/6	7/6	Chord	11/4	1	1	1/24		1/16	2/3	1008												6	
67	67	1625/6	1625/6	0.16666666666666666	29/24	29/24	Chord	11/4	1	1	1/24		1/16	2/3	1009												6	
67	67	271	271	0.0	5/4	5/4	Spanner	11/4	1	1	0																	
67	67	271	271	0.16666666666666666	5/4	5/4	Chord	11/4	1	1	1/24		1/16	2/3	1010													
67	67	1627/6	1627/6	0.16666666666666666	31/24	31/24	Chord	11/4	1	1	1/24		1/16	2/3	1011													
67	67	814/3	814/3	0.16666666666666666	4/3	4/3	Chord	11/4	1	1	1/24		1/16	2/3	1012													
67	67	543/2	543/2	0.16666666666666666	11/8	11/8	Chord	11/4	1	1	1/24		1/16	2/3	1013													
67	67	815/3	815/3	0.16666666666666666	17/12	17/12	Chord	11/4	1	1	1/24		1/16	2/3	1014													
67	67	1631/6	1631/6	0.16666666666666666	35/24	35/24	Chord	11/4	1	1	1/24		1/16	2/3	1015													
67	67	272	272	0.16666666666666666	3/2	3/2	Chord	11/4	1	1	1/24		1/16	2/3	1016													
67	67	1633/6	1633/6	0.16666666666666666	37/24	37/24	Chord	11/4	1	1	1/24		1/16	2/3	1017													
67	67	817/3	817/3	0.16666666666666666	19/12	19/12	Chord	11/4	1	1	1/24		1/16	2/3	1018													
67	67	545/2	545/2	0.16666666666666666	13/8	13/8	Chord	11/4	1	1	1/24		1/16	2/3	1019													
67	67	818/3	818/3	0.16666666666666666	5/3	5/3	Chord	11/4	1	1	1/24		1/16	2/3	1020													
67	67	1637/6	1637/6	0.16666666666666666	41/24	41/24	Chord	11/4	1	1	1/24		1/16	2/3	1021													
67	67	273	273	0.16666666666666666	7/4	7/4	Chord	11/4	1	1	1/24		1/16	2/3	1022													
67	67	1639/6	1639/6	0.16666666666666666	43/24	43/24	Chord	11/4	1	1	1/24		1/16	2/3	1023													
67	67	820/3	820/3	0.16666666666666666	11/6	11/6	Chord	11/4	1	1	1/24		1/16	2/3	1024													
67	67	547/2	547/2	0.16666666666666666	15/8	15/8	Chord	11/4	1	1	1/24		1/16	2/3	1025													
67	67	821/3	821/3	0.16666666666666666	23/12	23/12	Chord	11/4	1	1	1/24		1/16	2/3	1026													
67	67	1643/6	1643/6	0.16666666666666666	47/24	47/24	Chord	11/4	1	1	1/24		1/16	2/3	1027													
67	67	274	274	0.16666666666666666	2	2	Chord	11/4	1	1	1/24		1/16	2/3	1028													
67	67	1645/6	1645/6	0.16666666666666666	49/24	49/24	Chord	11/4	1	1	1/24		1/16	2/3	1029													
67	67	823/3	823/3	0.16666666666666666	25/12	25/12	Chord	11/4	1	1	1/24		1/16	2/3	1030													
67	67	549/2	549/2	0.16666666666666666	17/8	17/8	Chord	11/4	1	1	1/24		1/16	2/3	1031													
67	67	824/3	824/3	0.16666666666666666	13/6	13/6	Chord	11/4	1	1	1/24		1/16	2/3	1032													
67	67	1649/6	1649/6	0.16666666666666666	53/24	53/24	Chord	11/4	1	1	1/24		1/16	2/3	1033													
67	67	275	275	0.3333333333333333	9/4	9/4	Chord	11/4	1	1	1/12		1/8	2/3	1034		articStaccatoAbove							98				
67	67	826/3	826/3	0.3333333333333333	7/3	7/3	Chord	11/4	1	1	1/12		1/8	2/3	1035		articStaccatoAbove							98				
67	67	827/3	827/3	0.3333333333333333	29/12	29/12	Chord	11/4	1	1	1/12		1/8	2/3	1036		articStaccatoAbove							98				
67	67	276	276	0.3333333333333333	5/2	5/2	Chord	11/4	1	1	1/12		1/8	2/3	1037		articStaccatoAbove							98				
67	67	829/3	829/3	0.3333333333333333	31/12	31/12	Chord	11/4	1	1	1/12		1/8	2/3	1038		articStaccatoAbove							98				
67	67	830/3	830/3	0.3333333333333333	8/3	8/3	Chord	11/4	1	1	1/12		1/8	2/3	1039		articStaccatoAbove											
67	67	266	266	0.0	0	0	StaffText	11/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>dolcemente"										
67	67	274	274	0.0	2	2	StaffText	11/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>quasi niente"										
68	68	277	277	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1040		articTenutoAbove											
68	68	279	279	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1041		articTenutoAbove											
68	68	280	280	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1042		articTenutoAbove											
68	68	277	277	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
68	68	277	277	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>dolcissimo"										
68	68	277	277	0.0	0	0	Dynamic	4/4	2	1	0					ppp												
68	68	277	277	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1043													
68	68	832/3	832/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1044													
68	68	833/3	833/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1045													
68	68	278	278	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1046													
68	68	835/3	835/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1047													
68	68	836/3	836/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1048													
68	68	279	279	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1049													
68	68	838/3	838/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1050													
68	68	839/3	839/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1051													
68	68	280	280	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1052													
68	68	841/3	841/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1053													
68	68	842/3	842/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1054													
69	69	281	281	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1055		articTenutoAbove							99				
69	69	283	283	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1056													
69	69	281	281	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
69	69	281	281	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1057													
69	69	844/3	844/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1058													
69	69	845/3	845/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1059													
69	69	282	282	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1060													
69	69	847/3	847/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1061													
69	69	848/3	848/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1062													
69	69	283	283	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1063													
69	69	850/3	850/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1064													
69	69	851/3	851/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1065													
69	69	284	284	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1066													
69	69	853/3	853/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1067													
69	69	854/3	854/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1068													
70	70	285	285	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1069		articTenutoAbove											
70	70	287	287	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1070		articTenutoAbove											
70	70	288	288	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1071		articTenutoAbove											
70	70	285	285	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
70	70	285	285	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1072													
70	70	856/3	856/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1073													
70	70	857/3	857/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1074													
70	70	286	286	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1075													
70	70	859/3	859/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1076													
70	70	860/3	860/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1077													
70	70	287	287	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1078													
70	70	862/3	862/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1079													
70	70	863/3	863/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1080													
70	70	288	288	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1081													
70	70	865/3	865/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1082													
70	70	866/3	866/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1083													
71	71	289	289	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1084		articTenutoAbove							100				
71	71	291	291	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1085													
71	71	289	289	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
71	71	289	289	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1086													
71	71	868/3	868/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1087													
71	71	869/3	869/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1088													
71	71	290	290	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1089													
